employee_id,age,gender,education_level,department,job_level,experience_years,salary_lpa,training_hours,certifications_count,projects_count,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,qa_defect_density,story_points_completed,billable_hours_ratio,sick_days,unplanned_absences,avg_login_hours,peer_feedback_score,manager_score,kudos_count,promotions_in_2y,salary_percentile_band,manager_tenure,internal_hackathons_participated,overtime_hours_monthly,engagement_score,last_promotion_years_ago,perf_band_next
EMP10377,50,Male,Master,Support,Junior,27,17.1,59.1,8,5,2.0,0.93,13,4.01,1.36,74.5,0.813,7,2,9.6,4.77,3.61,9,0,Medium,3.3,3,22.9,48.9,0.2,High
EMP10378,35,Female,Bachelor,Sales,Mid,9,13.07,22.5,1,11,1.7,0.66,7,3.81,1.97,90.3,0.74,6,1,9.4,3.62,4.54,9,1,Medium,7.0,2,2.6,100.0,2.5,High
EMP10379,31,Male,PhD,Support,Junior,7,16.23,30.4,3,4,6.8,0.972,10,4.0,3.62,75.0,0.605,7,2,8.8,3.75,3.9,4,0,High,4.4,0,0.0,50.4,1.6,Medium
EMP10380,21,Other,Master,Engineering,Senior,0,12.77,47.4,1,13,0.7,0.937,5,3.44,0.72,86.2,0.585,2,1,5.6,4.31,3.5,4,1,Medium,3.4,4,18.6,100.0,2.5,High
EMP10381,57,Female,PhD,Support,Senior,34,29.17,18.0,2,5,0.5,0.829,15,4.44,3.27,68.2,0.604,3,4,7.1,4.13,3.29,5,1,High,7.2,1,10.5,37.6,3.4,High
EMP10382,57,Female,Master,Support,Senior,33,26.21,36.0,0,6,8.2,0.575,12,3.33,1.63,75.6,0.827,2,0,7.7,3.89,2.63,7,0,Medium,7.9,1,10.4,71.0,0.0,Medium
EMP10383,30,Male,Bachelor,Sales,Lead,5,14.2,57.6,2,9,4.4,0.86,12,3.07,1.77,38.1,0.583,2,3,7.7,3.52,4.66,8,0,Medium,7.3,2,7.2,48.9,5.1,Low
EMP10384,22,Male,Bachelor,Engineering,Senior,0,13.92,41.8,1,4,-1.8,0.688,13,2.52,2.9,80.9,0.651,4,0,8.3,2.87,4.14,6,1,High,2.6,1,12.0,94.2,8.7,Low
EMP10385,25,Female,Bachelor,Finance,Senior,1,8.27,60.5,2,10,7.4,0.849,16,3.53,3.62,37.4,0.844,5,2,9.9,2.9,3.64,8,1,Low,3.4,1,18.0,54.8,1.5,Low
EMP10386,23,Male,Master,Sales,Mid,0,7.67,58.4,2,8,2.4,0.738,22,4.59,2.18,80.9,0.921,9,2,9.0,4.59,3.78,6,0,Medium,8.5,0,0.0,53.6,2.2,Low
EMP10387,53,Male,Bachelor,Support,Lead,32,26.89,38.1,1,3,-1.6,0.894,11,3.38,2.85,55.3,0.472,2,2,7.0,4.82,3.62,9,0,Medium,5.0,4,16.2,70.5,1.8,High
EMP10388,55,Male,Bachelor,Sales,Mid,29,24.4,0.0,1,8,-5.0,0.744,11,2.74,0.97,73.1,0.862,2,2,7.1,3.88,2.46,4,0,Medium,3.9,2,22.9,91.5,1.3,Medium
EMP10389,26,Female,PhD,Engineering,Senior,2,12.92,18.1,2,3,7.6,0.611,13,3.9,1.32,44.0,0.78,3,1,7.0,2.74,2.71,6,0,Medium,6.1,1,20.5,88.5,6.8,Low
EMP10390,50,Female,Diploma,Engineering,Junior,28,19.23,51.7,1,5,0.6,0.702,21,3.24,0.58,53.9,0.706,5,2,8.0,3.34,3.56,6,1,High,6.7,3,37.1,66.7,2.7,Medium
EMP10391,27,Female,Bachelor,Finance,Mid,3,10.19,10.1,6,7,-1.0,0.777,11,4.78,1.34,73.1,0.686,2,1,9.1,3.31,3.55,9,0,Low,3.2,1,11.6,65.2,4.5,Medium
EMP10392,35,Female,Master,Support,Senior,10,22.68,32.1,1,13,6.6,0.803,9,4.45,2.31,81.6,0.644,7,2,9.3,3.47,3.69,4,0,High,5.0,0,15.1,77.8,5.4,Medium
EMP10393,44,Male,Diploma,Engineering,Junior,18,15.99,44.1,2,7,7.2,0.821,14,2.81,1.99,89.1,0.944,4,1,7.6,3.27,4.89,9,0,High,6.5,3,28.7,69.1,5.1,High
EMP10394,49,Female,Bachelor,Marketing,Junior,28,17.16,64.5,1,5,0.9,0.923,12,3.58,3.35,39.7,0.637,5,3,8.1,4.11,3.5,8,0,Low,1.9,4,16.5,71.2,5.3,High
EMP10395,55,Male,Master,Support,Lead,32,26.03,27.6,4,2,7.7,0.86,14,3.17,3.65,32.0,0.618,3,1,10.1,3.95,3.17,5,0,Low,4.5,1,31.1,67.9,0.9,Low
EMP10396,22,Female,Diploma,Engineering,Mid,0,9.33,26.4,2,6,12.2,0.894,11,2.89,1.68,43.5,0.513,5,3,6.3,4.75,3.74,3,0,Medium,2.0,1,24.2,79.2,4.9,Low
EMP10397,28,Male,Bachelor,Engineering,Junior,4,4.32,37.1,3,4,9.4,0.865,5,3.66,1.19,41.6,0.919,4,2,8.9,3.57,2.72,6,0,Low,2.3,1,17.4,76.8,2.5,Low
EMP10398,31,Other,Bachelor,Finance,Mid,7,12.31,44.3,2,4,8.8,0.813,13,4.27,2.84,99.5,0.828,4,0,8.7,3.92,3.81,4,1,Medium,3.3,2,15.9,92.8,6.2,Medium
EMP10399,33,Male,Master,Finance,Mid,10,13.17,35.2,1,7,5.3,0.695,7,3.64,2.94,94.5,0.795,5,4,7.7,4.24,3.19,13,0,Medium,5.5,2,13.7,60.4,1.7,Medium
EMP10400,59,Male,Diploma,Engineering,Mid,33,26.37,56.9,2,6,2.2,0.552,15,3.34,2.2,43.1,0.689,4,4,8.1,4.41,3.86,6,0,High,3.8,0,15.7,60.3,1.1,Medium
EMP10401,51,Male,PhD,Support,Lead,27,26.42,23.6,3,9,3.8,0.799,17,2.16,2.44,102.6,0.548,1,2,8.6,3.06,3.57,8,1,Low,3.1,1,7.5,68.6,3.1,Medium
EMP10402,33,Male,Master,Sales,Lead,10,18.8,40.2,5,10,5.8,0.75,8,3.23,2.29,93.2,0.81,1,3,7.7,4.04,3.6,6,0,Medium,4.6,0,22.8,67.0,4.3,Medium
EMP10403,58,Male,Bachelor,Support,Senior,35,28.68,46.0,3,7,-1.0,0.9,14,4.09,0.91,29.1,0.765,5,1,7.3,3.89,4.14,3,1,High,2.0,2,35.1,82.9,0.0,High
EMP10404,40,Female,Bachelor,Support,Senior,18,20.79,30.8,3,6,0.9,0.735,12,2.76,0.7,42.3,0.883,3,3,7.2,3.98,4.21,8,0,Medium,5.4,0,0.0,54.2,2.4,Medium
EMP10405,40,Male,Bachelor,Marketing,Mid,14,12.08,53.1,0,4,-1.7,0.934,9,4.6,1.75,28.5,0.86,4,1,10.3,3.84,5.0,6,0,Low,7.0,3,27.8,89.1,1.2,High
EMP10406,37,Female,Master,Sales,Senior,14,16.81,40.7,2,7,4.9,0.775,12,3.29,1.62,63.1,0.579,2,2,7.6,4.83,4.19,1,0,Low,4.3,0,18.4,65.7,4.8,Medium
EMP10407,26,Male,Bachelor,Engineering,Junior,0,5.54,52.2,2,4,4.3,0.98,12,3.84,2.05,65.4,0.914,4,2,8.3,3.27,3.53,9,0,Medium,4.1,3,26.4,87.7,2.1,Medium
EMP10408,57,Female,Bachelor,Sales,Junior,33,17.06,41.5,2,7,1.4,0.533,9,3.42,1.68,65.3,0.77,5,2,9.0,3.23,3.26,9,1,Low,5.3,1,10.1,100.0,5.2,High
EMP10409,21,Male,Diploma,Engineering,Lead,0,7.86,44.8,1,11,7.3,0.795,10,2.88,0.27,20.4,0.812,2,2,7.8,3.31,3.94,9,0,Low,0.0,0,14.2,85.4,1.8,Low
EMP10410,27,Female,PhD,Finance,Senior,4,10.75,26.6,3,5,-0.2,0.763,11,4.01,0.0,33.6,0.475,1,0,8.1,3.63,4.72,7,0,Medium,5.7,0,28.7,79.4,3.7,Low
EMP10411,29,Female,Bachelor,Engineering,Mid,5,9.82,26.6,1,5,1.2,0.836,12,3.28,2.46,70.7,0.662,1,6,8.7,3.98,4.3,9,0,Medium,11.3,2,15.5,86.7,0.6,Low
EMP10412,31,Male,Master,Sales,Senior,10,17.51,60.0,1,2,7.1,0.789,6,3.12,1.2,78.7,0.723,4,4,7.1,3.53,3.2,5,0,Low,4.2,2,24.2,65.6,2.9,Medium
EMP10413,26,Female,Bachelor,Engineering,Mid,5,7.22,49.4,2,4,7.7,0.976,13,2.04,1.59,20.6,0.796,6,1,6.3,4.4,4.02,12,1,Medium,4.2,1,10.1,73.9,1.2,Low
EMP10414,21,Male,PhD,Engineering,Mid,0,8.64,19.6,2,6,0.8,0.863,12,4.61,1.3,36.8,0.648,4,1,7.2,3.8,3.86,9,0,Medium,6.1,0,14.0,59.9,5.9,Low
EMP10415,47,Male,Diploma,Engineering,Junior,23,18.46,41.3,2,5,4.9,0.848,8,3.7,0.98,87.5,0.992,2,4,10.2,3.74,4.43,9,1,Medium,8.1,1,21.1,60.9,5.1,High
EMP10416,58,Female,Diploma,Finance,Junior,34,19.36,0.0,1,7,0.9,0.668,17,4.47,0.95,38.1,0.716,3,2,7.4,3.0,3.91,7,0,Medium,6.6,2,20.0,74.6,3.5,Medium
EMP10417,25,Female,PhD,Marketing,Mid,2,8.8,27.7,2,8,3.2,0.616,10,4.13,2.72,64.7,0.71,2,2,8.3,4.89,3.88,2,0,Low,0.0,2,24.3,71.4,5.0,Low
EMP10418,32,Male,PhD,Engineering,Mid,10,15.48,55.3,0,4,4.6,0.871,11,4.47,1.58,36.0,0.897,5,3,6.5,3.77,2.87,8,0,Medium,5.7,1,12.6,76.5,2.2,Low
EMP10419,40,Male,Bachelor,Support,Mid,15,13.48,35.7,0,2,6.2,0.979,10,3.31,2.37,83.3,0.834,8,2,9.7,4.78,4.25,9,0,Medium,10.2,1,16.0,72.0,4.2,Medium
EMP10420,57,Female,Bachelor,Support,Junior,33,26.12,40.1,2,4,5.3,0.881,14,2.74,2.49,20.6,0.665,2,0,7.7,3.43,2.73,6,1,High,5.9,1,25.7,65.8,3.0,Medium
EMP10421,48,Female,Bachelor,HR,Lead,27,24.67,0.0,1,8,5.1,0.851,17,4.23,2.08,58.3,0.816,1,0,7.6,4.3,3.76,7,0,Medium,2.0,1,30.4,83.9,4.1,High
EMP10422,50,Other,Bachelor,Finance,Mid,27,17.9,30.9,1,5,-0.3,0.755,11,3.79,2.52,85.7,0.646,1,5,7.9,3.46,3.31,10,0,Low,5.1,1,7.6,60.7,3.4,Medium
EMP10423,43,Female,Bachelor,Sales,Senior,18,18.22,44.1,3,3,5.6,0.817,9,3.37,1.81,78.4,0.906,2,2,11.1,4.89,3.27,9,0,Low,1.7,0,27.9,73.8,3.0,High
EMP10424,37,Female,Master,Engineering,Junior,12,11.2,46.4,2,2,6.2,0.789,9,4.22,3.03,54.8,0.748,3,3,8.6,4.47,4.11,12,0,Medium,7.2,0,8.3,87.2,0.0,Medium
EMP10425,28,Male,Bachelor,Sales,Mid,6,14.96,55.3,2,10,6.8,0.813,11,3.92,2.54,49.6,0.797,2,0,7.9,4.31,3.7,6,0,High,2.4,1,18.1,80.6,2.0,Medium
EMP10426,54,Female,Master,Engineering,Senior,28,23.38,34.2,2,3,1.1,0.831,13,4.15,2.66,59.9,0.499,7,2,4.6,3.37,2.02,5,0,Medium,4.7,3,18.8,69.6,6.4,Medium
EMP10427,52,Male,Diploma,Support,Mid,28,18.72,35.0,2,4,7.7,0.792,7,2.98,0.96,36.6,0.834,9,2,9.7,4.94,3.56,4,0,Medium,2.6,3,11.1,43.1,2.9,Medium
EMP10428,21,Female,Diploma,Support,Junior,0,6.0,14.0,0,9,-1.3,0.745,13,4.38,2.04,62.8,0.652,5,1,7.3,5.0,3.43,6,0,Low,3.3,0,14.2,64.9,1.9,Low
EMP10429,48,Male,Master,Support,Junior,24,16.29,34.3,5,4,2.3,0.601,2,3.7,0.15,63.2,0.752,1,3,7.1,3.57,4.58,12,0,Low,7.8,1,0.0,100.0,3.2,High
EMP10430,24,Female,Bachelor,Sales,Junior,0,8.12,15.3,1,5,2.9,0.792,10,4.46,3.06,55.8,0.784,0,1,7.2,3.9,2.83,9,0,Medium,4.7,0,23.2,66.3,0.4,Low
EMP10431,49,Female,Master,Sales,Mid,27,19.17,4.7,3,5,-1.0,0.803,10,4.38,1.24,87.0,0.937,4,1,9.9,4.36,5.0,7,0,Low,3.3,0,13.2,69.9,2.3,High
EMP10432,53,Female,Diploma,Support,Mid,32,18.36,18.5,3,7,2.8,0.787,10,4.18,1.36,41.4,0.826,5,5,8.0,2.62,4.3,3,0,Low,2.0,1,15.6,72.5,3.5,Medium
EMP10433,26,Female,PhD,Engineering,Junior,3,2.68,65.2,1,7,4.9,0.946,9,3.62,0.57,27.5,0.773,4,2,6.3,4.49,3.51,7,0,Low,0.4,1,10.3,76.4,4.0,Low
EMP10434,37,Male,Master,Engineering,Mid,16,20.02,33.1,1,4,-3.3,0.927,11,4.2,1.77,53.4,0.914,5,3,7.9,4.41,3.41,15,1,High,1.7,0,23.3,60.2,3.8,Medium
EMP10435,25,Female,Master,Sales,Junior,0,2.81,42.0,3,6,2.4,0.89,10,4.48,1.56,67.7,0.427,7,2,7.1,3.46,3.25,12,0,Low,4.7,4,17.9,81.4,5.9,Medium
EMP10436,43,Male,Bachelor,HR,Mid,17,14.49,28.8,2,4,-3.0,0.804,11,4.12,3.44,62.7,0.506,8,3,8.5,2.48,3.92,12,0,Low,6.7,0,4.5,76.1,1.9,Medium
EMP10437,57,Male,Bachelor,HR,Senior,33,24.11,5.8,3,4,12.2,0.893,6,3.84,2.57,61.7,0.41,0,4,7.6,4.0,3.15,12,0,Medium,3.3,2,14.9,44.2,0.4,Medium
EMP10438,24,Male,Bachelor,Engineering,Junior,0,7.4,54.9,0,7,4.8,0.815,9,4.2,1.34,40.2,0.846,2,3,6.2,3.12,3.62,8,0,Medium,8.0,1,5.6,31.8,2.5,Low
EMP10439,36,Male,Bachelor,Finance,Junior,15,16.54,0.0,2,9,4.5,0.915,20,3.33,0.3,43.4,0.816,3,3,8.0,2.85,2.94,7,1,Medium,2.9,0,16.2,61.9,2.1,Low
EMP10440,58,Male,Bachelor,Engineering,Junior,34,26.24,28.0,1,5,4.9,0.895,13,4.76,0.0,54.3,0.979,2,1,8.0,4.02,4.2,9,1,Medium,4.0,1,22.8,51.8,3.5,High
EMP10441,32,Female,Diploma,Engineering,Junior,9,10.03,37.0,0,4,6.4,0.792,12,2.52,0.88,52.5,0.608,7,4,6.6,4.59,3.82,8,0,Medium,2.1,0,17.9,74.6,2.6,Low
EMP10442,26,Female,Bachelor,Engineering,Mid,4,10.98,42.1,3,10,7.9,0.738,14,3.72,0.6,89.2,0.875,2,2,5.7,3.67,3.37,7,0,Medium,6.7,1,20.3,64.4,3.4,Low
EMP10443,40,Female,Bachelor,HR,Junior,18,16.75,24.9,1,6,-2.3,0.819,11,3.42,2.11,70.8,0.882,2,2,8.4,4.51,3.53,11,0,High,9.1,1,26.6,77.1,3.3,Medium
EMP10444,40,Male,Bachelor,Support,Junior,16,10.23,4.9,0,11,9.2,0.859,8,3.25,1.67,53.3,0.814,4,2,7.8,4.2,3.21,8,0,Low,0.6,2,7.8,77.2,4.7,Low
EMP10445,46,Male,Bachelor,HR,Lead,22,21.22,23.6,1,6,9.0,0.911,12,3.91,1.82,89.1,0.555,4,0,7.8,2.98,3.92,10,0,Medium,3.7,2,11.6,54.9,3.1,High
EMP10446,33,Male,Bachelor,Finance,Lead,12,20.32,24.5,1,5,3.7,0.734,12,2.91,0.95,74.8,0.663,3,2,9.0,3.47,2.82,15,0,Medium,7.3,1,0.0,64.5,3.5,Medium
EMP10447,58,Female,Bachelor,Marketing,Junior,34,18.91,24.1,3,7,3.5,0.703,15,5.0,1.94,35.1,0.796,5,0,5.8,4.45,4.33,5,0,Low,1.3,4,12.2,61.7,6.3,High
EMP10448,41,Female,Bachelor,HR,Mid,15,19.19,55.5,3,7,-5.0,0.829,10,2.75,0.52,10.0,0.92,8,2,8.2,3.46,3.82,12,1,Medium,5.7,1,9.9,84.0,0.2,Medium
EMP10449,32,Male,Bachelor,Support,Mid,11,12.76,16.2,3,6,-1.0,0.942,7,3.03,1.72,35.8,0.936,6,0,8.9,4.29,3.39,8,2,Medium,7.2,0,22.5,67.4,3.5,Medium
EMP10450,58,Female,Bachelor,Finance,Senior,32,22.89,43.4,1,10,6.1,0.84,11,2.97,2.55,78.1,0.642,5,0,7.9,3.55,4.11,10,0,Low,4.7,1,20.6,88.8,2.9,High
EMP10451,57,Male,Master,Sales,Senior,33,25.25,40.8,1,3,8.8,0.588,12,3.84,1.47,84.6,0.727,4,2,6.4,4.23,3.97,6,0,Medium,5.7,0,31.0,89.6,3.2,High
EMP10452,40,Male,Bachelor,Engineering,Junior,17,15.15,55.3,1,5,6.9,0.944,10,4.41,2.2,28.5,0.968,3,1,7.3,4.06,2.97,10,0,Medium,8.4,3,11.0,68.0,4.2,Low
EMP10453,21,Male,Bachelor,Engineering,Junior,0,6.4,35.6,3,6,3.7,0.791,9,4.07,0.02,79.5,0.563,4,4,7.6,3.65,4.62,11,1,Medium,8.8,2,20.0,61.1,1.6,Medium
EMP10454,44,Male,PhD,Support,Mid,20,17.45,52.2,3,13,11.7,0.99,18,4.73,0.0,78.7,0.712,8,2,6.2,4.22,1.95,9,0,Low,4.4,1,23.4,56.9,2.1,Medium
EMP10455,42,Female,Bachelor,Marketing,Senior,17,18.39,34.9,7,8,8.0,0.789,15,3.12,2.09,95.7,0.6,6,0,8.5,2.5,4.46,12,0,Medium,3.3,2,38.9,80.6,4.5,Medium
EMP10456,26,Female,Master,Support,Senior,5,15.38,45.8,2,3,2.4,0.635,11,4.16,2.74,85.9,0.581,2,6,8.1,3.15,3.59,5,0,Medium,2.5,3,20.4,68.5,2.9,Low
EMP10457,45,Male,Master,Support,Junior,24,19.61,10.9,4,9,12.7,0.9,4,3.49,1.59,94.7,0.843,3,6,7.3,3.52,4.39,4,0,Medium,6.6,4,15.5,59.1,1.4,Medium
EMP10458,53,Female,Diploma,Engineering,Mid,29,19.8,0.0,1,7,-0.4,0.686,15,3.86,3.73,75.7,0.654,4,0,9.3,4.5,4.71,8,0,Low,1.5,1,17.3,83.5,4.6,High
EMP10459,25,Female,Bachelor,Marketing,Junior,3,4.14,44.8,3,6,-1.9,0.761,17,4.48,0.5,75.0,0.812,7,1,7.5,2.93,3.4,9,0,Low,3.9,3,20.7,83.7,4.3,Medium
EMP10460,49,Female,Master,Sales,Senior,27,27.93,45.8,2,10,2.3,0.796,20,2.52,1.19,57.6,0.731,7,0,9.9,3.78,3.43,4,0,High,4.7,1,29.7,55.8,3.4,Medium
EMP10461,26,Female,PhD,Marketing,Lead,3,12.6,46.6,0,4,1.0,0.716,8,5.0,1.93,83.0,0.644,2,2,7.8,3.99,3.92,6,0,Low,3.4,4,11.7,75.4,3.9,High
EMP10462,50,Male,Bachelor,Engineering,Mid,25,22.44,28.6,2,7,2.5,0.77,11,3.6,2.22,35.7,0.846,4,0,7.0,3.95,2.91,10,1,Medium,5.1,0,8.9,78.8,4.1,Medium
EMP10463,37,Female,Diploma,Engineering,Junior,15,15.62,64.8,1,3,7.2,0.895,10,2.58,1.27,61.9,0.721,5,5,7.0,3.74,3.47,8,0,High,10.1,2,42.2,95.5,3.0,Low
EMP10464,21,Male,Bachelor,Marketing,Mid,0,7.15,29.7,0,6,3.9,0.827,7,3.22,0.85,76.9,0.576,10,3,8.2,3.43,3.41,7,1,Low,4.2,0,4.7,67.5,3.7,Low
EMP10465,58,Other,Bachelor,Marketing,Mid,35,24.53,45.6,2,6,4.0,0.925,13,3.77,2.36,96.0,0.915,4,4,6.8,3.65,2.87,11,0,Medium,3.5,3,24.6,70.0,1.0,High
EMP10466,27,Male,Master,Finance,Senior,6,13.78,48.7,2,6,4.2,0.644,12,3.21,1.92,54.5,0.885,2,3,8.3,4.38,3.37,6,0,Medium,6.7,3,20.2,79.9,2.7,Low
EMP10467,44,Female,Bachelor,HR,Mid,23,19.66,68.9,2,4,-5.0,0.909,16,2.27,1.49,86.3,0.89,7,2,7.6,3.39,4.23,7,0,Medium,5.0,2,19.2,89.0,4.9,High
EMP10468,28,Male,Master,HR,Senior,2,18.04,32.3,2,5,-2.1,0.681,13,3.77,2.25,60.7,0.714,3,1,7.6,2.5,4.18,12,0,High,7.7,5,3.7,76.0,7.1,Medium
EMP10469,57,Male,Master,Support,Junior,35,22.4,26.2,4,7,2.5,0.579,13,3.19,1.68,86.7,0.863,6,3,8.1,4.08,3.58,8,0,Medium,4.9,2,43.1,73.4,3.3,High
EMP10470,49,Female,Bachelor,Sales,Junior,26,17.88,11.0,3,8,0.6,0.771,8,4.16,1.67,47.4,0.907,4,0,9.3,4.7,3.74,5,2,Low,4.0,1,17.8,61.6,1.5,High
EMP10471,52,Female,Bachelor,Sales,Mid,27,22.2,65.9,3,3,3.1,0.826,9,2.95,1.64,81.0,0.713,6,0,7.4,3.17,3.49,6,0,Medium,0.6,0,10.8,65.1,2.5,High
EMP10472,37,Male,Master,Sales,Junior,13,8.1,45.6,0,5,9.6,0.844,11,5.0,1.06,62.9,0.796,7,2,8.3,4.62,2.47,8,0,Low,0.9,2,2.7,67.8,0.5,Medium
EMP10473,39,Female,Master,Sales,Junior,17,11.58,46.2,5,6,3.7,0.977,10,4.06,0.97,38.9,0.792,6,0,8.6,4.11,2.99,8,1,Low,0.5,2,0.0,80.5,4.3,High
EMP10474,45,Female,Master,Sales,Senior,24,29.53,94.1,1,5,-1.3,0.679,19,3.84,1.33,61.6,0.753,3,0,6.6,3.11,4.37,9,1,High,5.3,2,23.0,76.7,3.2,High
EMP10475,51,Male,Diploma,Sales,Junior,26,14.52,43.9,2,9,0.8,0.544,15,4.14,1.83,94.1,0.705,7,3,8.7,3.38,4.54,9,2,Low,1.5,1,7.6,59.7,1.4,High
EMP10476,54,Female,Bachelor,Support,Junior,31,16.79,14.6,2,4,10.8,0.873,10,2.42,0.12,42.6,0.428,3,2,9.1,3.35,3.1,7,0,Low,7.3,1,13.3,82.7,2.8,Low
EMP10477,21,Male,Bachelor,Support,Junior,0,2.89,34.5,0,7,10.1,0.854,15,3.35,2.65,32.3,0.894,4,1,9.3,3.9,4.48,6,0,Low,4.6,1,10.0,67.5,4.4,Low
EMP10478,46,Female,Master,Support,Junior,24,21.4,20.5,2,4,6.4,0.75,13,4.95,1.82,73.8,0.752,6,3,6.8,3.69,2.86,11,1,High,4.0,0,21.4,67.7,3.2,Medium
EMP10479,25,Male,Master,Sales,Senior,1,11.63,30.9,2,10,-2.2,0.979,10,3.48,0.84,28.1,0.851,3,2,6.9,4.46,3.34,6,1,Low,2.6,0,19.9,81.5,1.9,Medium
EMP10480,32,Male,Bachelor,Sales,Lead,10,16.69,30.8,3,7,5.2,0.843,14,3.66,3.25,99.4,0.681,1,2,8.0,4.31,3.62,11,0,Medium,5.9,0,23.5,83.4,5.0,Low
EMP10481,53,Female,Bachelor,Marketing,Junior,30,19.04,27.4,2,7,5.5,0.618,11,3.37,1.84,98.8,0.558,5,3,8.0,2.87,3.51,9,1,Medium,2.7,2,23.9,75.2,3.7,High
EMP10482,30,Female,Bachelor,Support,Senior,9,11.85,12.9,1,7,4.1,0.745,9,4.73,0.6,87.8,0.425,5,4,8.1,2.95,3.22,13,1,Medium,2.3,1,8.8,98.1,1.7,High
EMP10483,52,Female,Master,Sales,Senior,27,20.59,66.7,0,6,1.7,0.526,16,3.53,3.21,64.8,0.702,4,2,7.7,4.17,3.79,7,0,Low,7.1,1,2.5,41.9,3.2,High
EMP10484,39,Other,Bachelor,Finance,Lead,15,18.4,43.4,6,9,2.5,0.81,12,2.82,3.02,101.6,0.888,4,0,8.3,3.49,4.24,4,1,Medium,5.3,2,14.5,84.5,0.0,High
EMP10485,30,Female,Diploma,Marketing,Mid,5,8.23,33.9,1,6,1.4,0.835,8,5.0,0.98,94.6,0.843,4,1,5.0,3.7,2.68,6,0,Low,4.0,0,21.2,55.0,3.6,Medium
EMP10486,34,Female,Master,Finance,Junior,13,14.26,51.6,2,4,-0.6,0.811,17,2.74,1.51,53.3,0.845,3,1,8.9,4.13,3.79,10,0,Medium,5.9,1,17.1,69.7,8.2,Medium
EMP10487,41,Female,Master,Marketing,Mid,18,23.56,46.5,2,5,9.5,0.972,6,3.63,1.39,96.7,0.712,6,2,9.9,4.32,4.38,6,0,High,4.5,2,0.0,70.4,5.1,High
EMP10488,50,Male,Bachelor,Engineering,Senior,28,22.01,43.0,1,3,7.5,0.535,17,3.11,0.1,44.9,0.59,1,2,7.4,3.06,3.41,4,0,Medium,5.3,1,16.6,69.3,2.8,Low
EMP10489,44,Male,Bachelor,Sales,Senior,20,20.4,50.3,3,3,2.9,0.632,11,3.21,2.09,60.7,0.707,1,1,8.3,2.47,3.32,5,0,Medium,2.7,3,6.0,56.5,3.6,Medium
EMP10490,57,Male,PhD,Finance,Mid,32,25.64,40.4,0,4,5.4,0.805,14,2.96,2.56,25.5,0.772,2,4,10.1,3.73,3.1,8,1,Medium,9.1,1,16.2,49.8,4.1,Low
EMP10491,54,Female,Master,Engineering,Junior,32,20.7,50.1,1,9,5.6,0.774,12,3.32,2.39,68.2,0.782,2,4,8.1,3.29,5.0,8,1,Medium,3.2,2,25.6,41.3,4.2,High
EMP10492,50,Male,Bachelor,Support,Senior,25,26.82,51.6,2,6,13.4,0.507,11,4.39,1.83,58.5,0.772,4,0,8.5,3.84,4.75,11,0,High,7.9,2,0.0,67.0,2.9,High
EMP10493,44,Male,Bachelor,Finance,Senior,20,22.76,40.9,3,8,7.5,0.959,8,2.37,2.65,55.1,0.624,7,5,10.3,3.75,3.49,4,0,Medium,4.1,3,31.1,72.2,0.0,Medium
EMP10494,32,Female,Bachelor,Engineering,Mid,7,12.39,34.0,2,3,7.3,0.784,9,4.58,0.78,61.4,0.83,3,1,10.5,3.21,4.53,4,0,Medium,6.3,1,5.5,79.0,2.5,Medium
EMP10495,37,Male,Diploma,Marketing,Senior,16,13.98,65.5,3,5,4.2,0.877,14,4.46,3.44,52.3,0.75,4,0,6.8,5.0,3.33,10,0,Low,6.1,0,26.0,87.6,2.0,High
EMP10496,25,Male,Master,Marketing,Mid,0,12.54,29.4,1,7,2.3,0.678,13,4.06,1.11,65.9,0.467,3,2,7.6,3.81,3.59,5,0,Medium,7.0,1,24.4,82.7,2.9,Low
EMP10497,35,Female,Diploma,Marketing,Mid,12,14.06,45.0,2,7,9.5,0.919,11,3.79,1.21,93.2,0.776,2,2,9.2,3.46,2.96,5,0,Medium,2.7,1,13.0,84.9,1.8,Medium
EMP10498,57,Female,Diploma,HR,Mid,35,21.93,45.5,2,5,6.6,0.899,15,3.89,1.28,41.6,0.712,1,2,8.7,3.86,2.41,6,0,Medium,6.9,1,20.5,55.1,4.2,High
EMP10499,37,Male,Master,Support,Senior,15,18.76,27.0,5,4,0.7,0.691,18,4.7,1.22,84.0,0.853,6,2,8.9,4.12,3.29,9,1,Medium,8.6,2,9.0,86.7,6.8,High
EMP10500,25,Male,PhD,Sales,Lead,0,11.46,23.5,6,6,5.8,0.778,16,2.48,1.63,69.7,0.394,4,0,5.0,3.42,3.4,6,0,Low,3.9,1,0.0,75.7,4.9,Low
EMP10501,46,Male,Master,Sales,Mid,20,21.03,31.6,3,3,7.3,0.81,11,4.21,1.59,73.2,0.614,3,2,5.8,5.0,4.0,4,0,High,4.6,3,27.4,50.6,3.0,High
EMP10502,58,Female,Bachelor,Engineering,Mid,35,23.75,29.1,4,8,-4.4,0.691,17,3.18,1.92,64.3,0.944,3,3,10.2,2.89,4.16,11,1,Medium,3.3,0,9.2,86.2,5.8,High
EMP10503,54,Female,Bachelor,Finance,Mid,31,22.15,11.8,0,7,0.3,0.884,15,4.28,1.06,49.2,0.477,6,2,9.0,2.93,3.61,7,2,Medium,3.7,0,34.0,56.9,4.8,Medium
